Year,RegionName,AveragePrice,12m%Change,SalesVolume,FlatPrice,Flat12m%Change,MortgagePrice,Mortgage12m%Change,FTBPrice,FTB12m%Change,FOOPrice,FOO12m%Change
2016,Brent,489469.4183666667,11.067883175666665,249.33333333333334,395094.78380833333,11.20848478075,490396.24098333326,11.060253587916668,417917.5971916667,11.250106610833333,565189.6504833334,10.903178264750002
2016,Bromley,428008.11998333334,11.072034668666667,437.25,289037.6860583333,11.166172410500002,430875.2472583333,11.06012622675,342424.5887583333,11.250699914833334,485246.2769916667,10.972299427166666
2016,Camden,807118.9619583334,2.7024779668333334,183.08333333333334,729544.6986583333,2.8477094513333334,816380.8378166667,2.6857359594166668,690830.6397916666,3.009073424083333,932304.6280166666,2.419637947083333
2016,Croydon,355846.80933333334,15.978566453333336,442.6666666666667,264228.3031333334,16.096069809166668,358015.8170833333,15.956065600250001,301958.32858333335,16.078288288333336,418941.63766666665,15.879343487333335
2016,Ealing,476440.73730833334,8.958813398166665,264.6666666666667,385128.6032583334,9.065197337083333,475159.041525,8.948676330499998,422807.8806416667,9.105867464083333,531371.3661916667,8.824454478666668
2016,Enfield,385489.80545833334,14.987987690333332,269.9166666666667,283824.60925,15.145960772499999,390235.0380250001,14.980773712,340082.5624333333,15.087423884416665,432187.17063333327,14.896145156166668
2016,Greenwich,372737.74,12.488573027416669,316.8333333333333,321885.4189166667,12.663996857833334,376062.222875,12.456234304416666,335217.0906833334,12.622189470916664,428396.71457500005,12.314202233166666
2016,Hackney,537746.3464333334,6.34283505025,204.66666666666666,495251.1788000001,6.431731430166667,537823.4053583335,6.338262770250001,509248.9687166666,6.394004285249999,567705.5543666666,6.293091307833333
2016,Hammersmith and Fulham,755097.3830916667,-0.6814320372499999,183.58333333333334,658486.3927,-0.4876289359999997,755690.3123250002,-0.7262415045833336,666855.451825,-0.4835393890000003,820914.7990416666,-0.8117265354166667
2016,Haringey,527676.6110500001,10.020971236416667,191.0,454162.00202500005,10.169952450249998,529993.2656416667,10.006758455416668,472808.60699166666,10.112189138916667,586013.2340333333,9.931225776833333
2016,Harrow,453862.3088083333,11.186517126833335,197.41666666666666,325156.4020583334,11.457535807416667,458349.0632583333,11.174095578916665,381760.94367500005,11.406233255750001,507077.39545833325,11.047205850916667
2016,Havering,341803.8938,17.16483890083333,314.8333333333333,223189.53945833328,17.124097705,344337.2906333334,17.159122871666664,291001.3800416666,17.244304718333336,388292.3033833333,17.102064603333336
2016,Hillingdon,400791.48638333334,13.76804059041667,285.5,270512.64898333343,13.79216958175,404063.0107583333,13.772015352166667,336840.7017916666,13.908635438333333,461117.97916666657,13.655845929499998
2016,Hounslow,386462.0389749999,10.084957199333333,245.33333333333334,310913.156475,10.233235262500001,386187.34705,10.078281714999997,348149.48278333334,10.208313130416666,439119.5206666666,9.9345863285
2016,Islington,642137.1610083333,-0.12616672158333334,195.0,573959.5375416667,-0.021524940000000048,635235.9773833334,-0.11783352858333329,607780.9932416667,-0.10222419433333331,676069.0787416666,-0.1500593264999999
2016,Kensington and Chelsea,1276235.1040833332,-1.9289458330833333,152.25,1117365.6169166665,-1.5051001646666666,1278149.43725,-1.9411802306666666,1112342.0814166667,-1.4960329440000002,1448807.61625,-2.3262400202499998
2016,Kingston upon Thames,483333.44675000006,10.406646605583335,184.58333333333334,354554.17641666665,10.569664722166666,488038.7704166666,10.392085306499999,406033.68941666675,10.573454268916668,527843.9934,10.323652338333334
2016,Lambeth,514562.329175,9.303095566333335,330.1666666666667,451282.59660000005,9.414452506,515599.17625,9.301115268416668,459325.298375,9.442827398416666,603936.009225,9.106377142666666
2016,Lewisham,402648.69100000005,13.518308384500001,333.6666666666667,339758.0414916667,13.67938905025,404631.7911666667,13.498073313916663,352795.83998333337,13.662840358416666,477984.08338333335,13.332667870333331
2016,Merton,500267.42485,9.567542756166667,217.41666666666666,380356.76050833333,9.721239176749998,493120.32208333333,9.592922192000001,434134.395575,9.764117005916665,566682.6033833334,9.395440495999999
2016,Newham,347956.886925,17.020915095833335,246.33333333333334,330299.98983333335,17.07366249416667,345399.173925,16.99494172833333,340439.1533333334,17.065446196666667,354875.0305416666,16.981254510000003
2016,Redbridge,391837.31334999995,14.115052317249999,255.33333333333334,280886.14559166663,14.148130801166666,397493.0577416667,14.113921213749999,338908.318625,14.231219537666668,434898.609225,14.032093177666665
2016,Richmond upon Thames,653760.8185333333,5.800241942333333,243.25,461672.65678333334,6.09516010975,657977.0438083333,5.796786416583333,526145.6977,6.089356908333333,737838.3140416667,5.64103000925
